Id,Title,Type,Release_Year,Genres,Production_Countries,IMDB_Score,IMDB_Popularity
tm457856,ReMastered:TheTwoKillingsofSamCooke,MOVIE,2019,Documentation,Country Unavailable,7.2,3.611
ts90902,Search:WWW,SHOW,2019,Drama,KR,7.8,24.844
tm464435,GrassIsGreener,MOVIE,2019,Documentation,US,7.1,2.882
tm115973,Guna369,MOVIE,2019,Romance,IN,6.7,2.278
ts88608,CricketFever:MumbaiIndians,SHOW,2019,Documentation,IN,7.2,1.4
ts222380,Brotherhood,SHOW,2019,Drama,BR,7.5,7.195
tm840242,ArsenioHall:SmartandClassy,MOVIE,2019,Comedy,US,6.0,3.367
tm452574,"RayRomano:RightHere,AroundtheCorner",MOVIE,2019,Comedy,US,7.2,2.483
ts245653,TheClub,SHOW,2019,Comedy,MX,6.5,12.778
tm830994,Thomas&Friends:Digs&Discoveries,MOVIE,2019,Family,Country Unavailable,6.5,1.425
ts89291,Mythomaniac,SHOW,2019,Comedy,FR,6.8,3.965
tm833638,TheForestofLove,MOVIE,2019,Drama,JP,6.3,13.715
ts222933,WhoKilledLittleGregory?,SHOW,2019,Documentation,FR,7.4,3.312
tm495609,GameOver,MOVIE,2019,Drama,IN,7.0,3.286
ts90995,1994,SHOW,2019,Documentation,MX,7.6,2.626
tm812998,MiracleinCellNo.7,MOVIE,2019,Drama,TR,8.2,65.548
ts101042,The43,SHOW,2019,Documentation,MX,7.1,2.828
ts213611,BangkokLoveStories:Plead,SHOW,2019,Drama,TH,7.2,1.82
tm475638,LuccasNetoem:UmaBabáMuitoEsquisita,MOVIE,2019,Comedy,BR,3.0,2.143
ts189405,KillerRatings,SHOW,2019,Documentation,BR,7.6,3.109
tm452573,GabrielIglesias:OneShowFitsAll,MOVIE,2019,Comedy,US,7.2,5.845
tm834664,NikkiGlaser:Bangin',MOVIE,2019,Comedy,US,6.1,4.226
tm493511,TheSkyIsPink,MOVIE,2019,Family,IN,7.5,6.395
tm674135,BrotherinLove,MOVIE,2019,Comedy,TR,7.0,3.146
ts88744,Losers,SHOW,2019,Documentation,GB,7.6,1.065
ts222687,Nohaytiempoparalavergüenza,SHOW,2019,Reality,Country Unavailable,5.8,1.008
tm435836,MerePyarePrimeMinister,MOVIE,2019,Drama,IN,6.8,1.988
tm435327,27StepsofMay,MOVIE,2019,Drama,ID,8.0,1.857
ts217719,BasketballorNothing,SHOW,2019,Documentation,US,7.4,3.315
tm835445,DeonCole:ColeHearted,MOVIE,2019,Comedy,US,6.9,3.008
tm466850,RicardoQuevedo:losamargadossomosmás,MOVIE,2019,Comedy,Country Unavailable,7.3,2.175
ts101060,MerryHappyWhatever,SHOW,2019,Comedy,US,6.4,4.855
ts222367,WeAretheWave,SHOW,2019,Drama,DE,6.2,8.768
ts86365,RilakkumaandKaoru,SHOW,2019,Animation,JP,8.2,8.237
tm828570,Ahaan,MOVIE,2019,Comedy,IN,7.0,1.017
ts91124,LoveAlarm,SHOW,2019,Scifi,KR,6.8,106.624
ts222634,Nobody'sLooking,SHOW,2019,Comedy,BR,7.7,3.534
tm472195,AlmostLove,MOVIE,2019,Comedy,US,5.7,4.298
ts317497,TheNeighbor,SHOW,2019,Comedy,ES,6.5,11.332
ts111206,Fast&FuriousSpyRacers,SHOW,2019,Family,US,5.7,57.899
tm455059,WeDieYoung,MOVIE,2019,Thriller,BG,5.2,17.605
ts187070,PupAcademy,SHOW,2019,Family,US,6.5,13.06
tm447520,SebastianManiscalco:StayHungry,MOVIE,2019,Comedy,US,7.0,2.991
ts89119,TheDisappearanceofMadeleineMcCann,SHOW,2019,Crime,GB,6.6,6.571
ts103890,TheInBESTigators,SHOW,2019,Comedy,AU,8.1,7.564
ts105601,Archibald'sNextBigThing,SHOW,2019,Family,US,7.5,6.453
ts89740,TheDefected,SHOW,2019,Drama,HK,7.4,6.024
ts110703,InteriorDesignMasters,SHOW,2019,Reality,GB,6.4,3.167
ts84129,NoGoodNick,SHOW,2019,Comedy,US,5.9,11.386
ts45322,"Wait,MyYouth",SHOW,2019,Drama,CN,8.0,4.459
tm885364,TheHouseofFlowersPresents:TheFuneral,MOVIE,2019,Comedy,MX,6.5,10.517
tm430171,Screwball,MOVIE,2019,History,US,7.1,4.692
tm844978,Guatemala:HeartoftheMayanWorld,MOVIE,2019,Documentation,GT,6.6,2.275
ts229700,Encounters,SHOW,2019,Comedy,Country Unavailable,6.5,0.6
tm450478,UndertheEiffelTower,MOVIE,2019,Romance,US,5.4,4.634
ts89583,TrailerParkBoys:TheAnimatedSeries,SHOW,2019,Animation,CA,7.5,12.449
tm840208,JeffGarlin:OurManinChicago,MOVIE,2019,Comedy,GB,5.9,2.251
tm826563,ACinderellaStory:ChristmasWish,MOVIE,2019,Music,US,5.3,22.154
tm457296,KevinHart'sGuidetoBlackHistory,MOVIE,2019,Comedy,US,5.5,3.248
tm844642,MichelleWolf:JokeShow,MOVIE,2019,Comedy,US,7.2,3.234
tm810357,True:HappyHeartsDay,MOVIE,2019,Action,CA,6.5,2.006
tm680024,SurvivingR.Kelly:TheImpact,MOVIE,2019,Documentation,US,6.1,0.6
tm678851,Article15,MOVIE,2019,Crime,IN,8.2,6.181
tm838007,DollyKittyandThoseTwinklingStars,MOVIE,2019,Drama,IN,5.5,2.456
ts86744,RomanceIsaBonusBook,SHOW,2019,Drama,KR,8.0,15.982
ts106141,TheChosenOne,SHOW,2019,Thriller,BR,5.7,7.873
tm371882,NeZha,MOVIE,2019,Fantasy,CN,6.5,6.397
ts189422,HomeforChristmas,SHOW,2019,Comedy,NO,7.7,8.298
ts89028,DelhiCrime,SHOW,2019,Drama,IN,8.5,11.392
ts105645,HistoricalRoasts,SHOW,2019,Comedy,US,5.3,1.408
tm816432,BypassRoad,MOVIE,2019,Thriller,IN,5.4,1.523
ts89876,Lunatics,SHOW,2019,Comedy,US,6.5,3.871
tm376739,BethanyHamilton:Unstoppable,MOVIE,2019,Documentation,US,7.4,2.099
ts108593,TheUnsettling,SHOW,2019,Crime,US,5.2,7.614
tm455715,Dilan1991,MOVIE,2019,Drama,ID,6.5,3.22
tm828318,Axone,MOVIE,2019,Comedy,IN,6.9,1.895
ts89182,GreenDoor,SHOW,2019,Drama,TW,6.4,2.114
tm458326,Walk.Ride.Rodeo.,MOVIE,2019,Drama,US,6.4,14.069
tm449594,Brother,MOVIE,2019,Drama,FR,6.7,7.102
tm813634,Dorasani,MOVIE,2019,Drama,IN,5.8,2.545
ts220248,Hyperdrive,SHOW,2019,Reality,US,6.5,6.122
tm478962,Saavat,MOVIE,2019,Thriller,IN,6.5,0.974
tm405637,122,MOVIE,2019,Horror,EG,6.0,3.717
ts91087,OneSpringNight,SHOW,2019,Drama,KR,7.9,14.852
ts90645,DrugSquad:CostadelSol,SHOW,2019,Drama,ES,6.7,5.835
tm453994,TheBodyRemembersWhentheWorldBrokeOpen,MOVIE,2019,Drama,NO,6.9,3.842
ts220552,PowerPlayers,SHOW,2019,Comedy,FR,6.0,1.781
ts104483,Typewriter,SHOW,2019,Thriller,IN,6.5,7.08
ts106015,KenganAshura,SHOW,2019,Animation,JP,8.0,85.14
ts107963,RestaurantsontheEdge,SHOW,2019,Reality,Country Unavailable,6.8,0.6
ts218803,Diagnosis,SHOW,2019,Documentation,US,6.5,2.191
tm458328,Badla,MOVIE,2019,Thriller,IN,7.8,10.588
tm838869,WonderBoy,MOVIE,2019,Documentation,FR,6.5,3.406
tm470836,TheShowMustGoOn:TheQueen+AdamLambertStory,MOVIE,2019,Music,US,7.8,5.053
tm840438,MikeBirbiglia:TheNewOne,MOVIE,2019,Comedy,Country Unavailable,7.7,1.696
tm454464,Pegasus,MOVIE,2019,Comedy,CN,6.3,5.369
ts89231,Youvs.Wild,SHOW,2019,Reality,US,6.6,3.864
tm824559,"Bikram:Yogi,Guru,Predator",MOVIE,2019,Crime,US,6.7,8.238
tm460411,StuntSchool,MOVIE,2019,Comedy,TR,4.4,1.509
tm826368,AmericanSon,MOVIE,2019,Drama,US,5.8,7.334
ts218564,"Breakfast,Lunch&Dinner",SHOW,2019,Documentation,US,6.7,1.067
tm493556,Kaagar,MOVIE,2019,Crime,IN,6.2,1.4
ts218277,Apache:TheLifeofCarlosTevez,SHOW,2019,Crime,AR,7.2,15.604
ts219422,WhentheCamelliaBlooms,SHOW,2019,Drama,KR,7.9,9.96
tm458127,HumanNature,MOVIE,2019,Documentation,US,7.7,3.416
ts88166,NailedIt!Mexico,SHOW,2019,Reality,MX,6.2,4.224
ts88336,DatingAround,SHOW,2019,Reality,US,6.3,5.019
ts102933,Lesdel'hoquei,SHOW,2019,Drama,ES,6.8,7.492
tm454375,Benchwarmers2:BreakingBalls,MOVIE,2019,Comedy,US,4.1,6.37
tm838687,HolidayintheWild,MOVIE,2019,Romance,US,6.1,12.279
tm813936,AdamDevine:BestTimeofOurLives,MOVIE,2019,Comedy,US,5.9,2.486
ts105192,TheUnlisted,SHOW,2019,Scifi,AU,6.5,8.926
tm470560,CircusofBooks,MOVIE,2019,Documentation,US,7.1,7.515
tm373471,90ML,MOVIE,2019,Drama,IN,3.3,1.81
tm1127695,TheEndlessTrench,MOVIE,2019,Drama,ES,7.2,10.223
tm469400,BrenéBrown:TheCalltoCourage,MOVIE,2019,Documentation,US,7.7,4.84
tm826677,TeeShot:AriyaJutanugarn,MOVIE,2019,Drama,TH,6.5,2.757
tm823355,InsideMan:MostWanted,MOVIE,2019,Action,US,5.6,19.139
tm845616,Tootsies&TheFake,MOVIE,2019,Comedy,TH,5.9,3.134
tm474695,DyingtoTell,MOVIE,2019,Documentation,ES,6.8,1.881
ts87224,AlwaysaWitch,SHOW,2019,Scifi,CO,6.2,18.361
ts192297,Morphle,SHOW,2019,Animation,NL,5.2,0.832
tm814671,SecretObsession,MOVIE,2019,Drama,US,4.4,18.658
ts87372,UltramarineMagmell,SHOW,2019,Animation,JP,6.0,10.92
ts93981,Monarca,SHOW,2019,Drama,MX,7.8,31.761
ts103209,ExhibitA,SHOW,2019,Documentation,US,6.3,7.419
tm472411,IronFistsandKungFuKicks,MOVIE,2019,Documentation,AU,6.6,6.234
tm818239,Penalty,MOVIE,2019,Sport,IN,5.3,1.904
tm494847,MadeinChina,MOVIE,2019,Comedy,IN,6.2,4.416
ts89656,TheLegendofWhiteSnake,SHOW,2019,Drama,CN,7.3,8.369
ts223690,YanxiPalace:PrincessAdventures,SHOW,2019,Drama,CN,6.5,4.541
tm446480,Cemara'sFamily,MOVIE,2019,Family,ID,7.7,3.707
tm831934,TheMillions,MOVIE,2019,Comedy,NG,5.4,1.898
tm465427,Maria,MOVIE,2019,Action,PH,5.0,9.293
tm834230,TheSilenceoftheMarsh,MOVIE,2019,Thriller,ES,6.5,15.923
tm475339,Beats,MOVIE,2019,Drama,US,6.3,12.175
ts189314,TiffanyHaddishPresents:TheyReady,SHOW,2019,Comedy,US,6.5,0.961
ts78324,PinkyMalinky,SHOW,2019,Comedy,US,5.5,7.955
tm841239,TheRoadtoElCamino:BehindtheScenesofElCamino:ABreakingBadMovie,MOVIE,2019,Documentation,US,7.1,2.744
ts113748,TwelveForever,SHOW,2019,Family,US,6.6,3.485
tm835512,TheSpookyTaleofCaptainUnderpantsHack-a-Ween,MOVIE,2019,Action,US,5.9,6.989
ts222625,ALittleThingCalledFirstLove,SHOW,2019,Comedy,CN,7.9,16.225
ts90508,Flinch,SHOW,2019,Reality,GB,4.3,3.863
ts221041,MyDearWarrior,SHOW,2019,Drama,TH,4.9,2.737
ts223084,NowhereMan,SHOW,2019,Crime,TW,5.5,3.301
tm828326,TheCrystalCalls-MakingTheDarkCrystal:AgeofResistance,MOVIE,2019,Documentation,US,7.6,9.235
ts101503,TeamKaylie,SHOW,2019,Comedy,US,4.1,9.46
tm830833,"Hello,Privilege.It'sMe,Chelsea",MOVIE,2019,Documentation,US,4.5,3.819
tm466426,TheTrap,MOVIE,2019,Comedy,US,4.3,12.64
ts90789,Jailbirds,SHOW,2019,Reality,US,7.0,1.976
ts222599,QueerEye:We'reinJapan!,SHOW,2019,Reality,US,8.2,1.716
ts221851,TheLiesWithin,SHOW,2019,Drama,KR,7.0,3.998
tm474061,MalibuRescue,MOVIE,2019,Family,US,4.9,12.447
tm837843,ItTakesaLunatic,MOVIE,2019,Documentation,US,6.6,4.07
ts223098,LugardeMulher,SHOW,2019,Comedy,BR,4.7,1.396
tm423624,EkLadkiKoDekhaTohAisaLaga,MOVIE,2019,Drama,IN,5.6,3.371
tm351938,GirlswithBalls,MOVIE,2019,Horror,FR,3.9,11.913
tm452440,CinderelaPop,MOVIE,2019,Romance,BR,4.5,15.803
tm455161,Panipat,MOVIE,2019,History,IN,5.2,4.63
tm850862,ALoveSongforLatasha,MOVIE,2019,Documentation,US,6.5,3.684
ts215166,Scams,SHOW,2019,Action,JP,6.4,3.322
tm1028083,RedSnow,MOVIE,2019,Drama,CA,4.5,2.503
ts222942,Narcoworld:DopeStories,SHOW,2019,Documentation,US,6.6,4.774
tm484989,TheInfluence,MOVIE,2019,Documentation,ES,4.6,15.659
tm879609,BraveBlueWorld,MOVIE,2019,Documentation,CA,6.7,5.305
tm840723,RamprasadKiTehrvi,MOVIE,2019,Drama,IN,7.5,2.54
tm462551,"¡Ay,mimadre!",MOVIE,2019,Comedy,ES,3.9,4.204
tm844497,TheIrishman:InConversation,MOVIE,2019,Documentation,US,6.5,6.163
ts90511,CrimeDiaries:NightOut,SHOW,2019,Crime,MX,7.3,11.376
ts89363,YooHoototheRescue,SHOW,2019,Animation,KR,6.8,2.196
tm1079495,ASecondChance:Rivals!,MOVIE,2019,Drama,AU,4.6,7.151
ts191285,ThePrinceofTennis,SHOW,2019,Drama,CN,7.6,3.97
ts88146,LarryCharles'DangerousWorldofComedy,SHOW,2019,Documentation,US,7.3,1.513
tm452996,"KenJeong:YouCompleteMe,Ho",MOVIE,2019,Comedy,US,5.7,4.573
tm838954,Wira,MOVIE,2019,Action,MY,6.3,2.33
tm675154,Malaal,MOVIE,2019,Drama,IN,5.8,1.644
ts91125,ChiefofStaff,SHOW,2019,Drama,KR,6.5,6.992
tm844662,RonnyChieng:AsianComedianDestroysAmerica!,MOVIE,2019,Comedy,US,7.4,3.464
ts216698,Nadiya'sTimetoEat,SHOW,2019,Reality,GB,6.5,1.96
tm460815,LukaChuppi,MOVIE,2019,Comedy,IN,6.3,7.384
ts90466,HongKongWestSideStories,SHOW,2019,Drama,HK,5.7,1.541
tm470252,CalumvonMoger:Unbroken,MOVIE,2019,Documentation,US,6.2,5.267
ts89679,AThousandGoodnights,SHOW,2019,Family,TW,8.0,6.367
ts214463,"LosBriceño,unafamiliatodoterreno",SHOW,2019,Drama,US,7.8,2.754
tm869307,ThreeThieves,MOVIE,2019,Comedy,NG,8.2,0.659
tm832684,LosTigresdelNorteatFolsomPrison,MOVIE,2019,Documentation,US,7.0,3.246
tm470597,AKidfromConeyIsland,MOVIE,2019,Documentation,US,7.0,2.112
tm429172,The(Silent)War,MOVIE,2019,Thriller,ES,5.5,4.766
ts104507,TriadPrincess,SHOW,2019,Drama,TW,6.7,3.771
tm912190,Cargo,MOVIE,2019,Fantasy,IN,5.6,3.503
ts223062,ปริศนาล่าข้ามเวลา,SHOW,2019,Genre Unavailable,TH,6.5,1.473
tm677746,BombayRose,MOVIE,2019,Drama,FR,6.2,5.39
tm452867,JoPil-ho:TheDawningRage,MOVIE,2019,Drama,KR,6.3,10.819
ts222803,MaradonainMexico,SHOW,2019,Documentation,AR,7.3,3.572
tm464527,ReMastered:TheMiamiShowbandMassacre,MOVIE,2019,Documentation,Country Unavailable,7.0,1.698
tm458721,AmySchumer:Growing,MOVIE,2019,Comedy,US,5.4,5.334
tm492043,MotichoorChaknachoor,MOVIE,2019,Comedy,IN,5.8,1.56
tm832843,JeffDunham:BesideHimself,MOVIE,2019,Comedy,US,6.9,4.022
ts88821,IHearYou,SHOW,2019,Drama,CN,7.2,10.936
ts89336,Charlie'sColorformsCity,SHOW,2019,Animation,US,6.7,3.312
ts89330,StayTuned!,SHOW,2019,Comedy,JP,7.5,1.89
ts223078,NailedIt!Spain,SHOW,2019,Family,US,6.5,1.972
tm843944,"Lorena,Light-footedWoman",MOVIE,2019,Documentation,MX,6.5,3.067
ts87680,PlayingwithFire,SHOW,2019,Drama,MX,5.9,20.807
ts89331,MyHusbandWon'tFit,SHOW,2019,Drama,JP,6.7,8.368
tm818154,WhitneyCummings:CanITouchIt?,MOVIE,2019,Comedy,US,6.5,2.961
tm469025,FrancoEscamilla:bienvenidoalmundo,MOVIE,2019,Comedy,Country Unavailable,7.0,13.43
tm453727,DeadlySwitch,MOVIE,2019,Thriller,US,4.5,7.914
tm459329,Firebrand,MOVIE,2019,Drama,IN,5.1,2.824
tm840224,SethMeyers:LobbyBaby,MOVIE,2019,Comedy,US,7.4,3.921
ts87599,SomewhereOnlyWeKnow,SHOW,2019,Drama,CN,7.2,6.808
tm447159,TheKindnessofStrangers,MOVIE,2019,Drama,US,6.4,8.158
tm455197,KabirSingh,MOVIE,2019,Drama,IN,7.0,7.633
tm845850,OutoftheClearBlueSky,MOVIE,2019,Drama,MX,6.5,16.945
tm426630,Soni,MOVIE,2019,Crime,IN,7.1,2.862
tm811971,OprahWinfreyPresents:WhenTheySeeUsNow,MOVIE,2019,Documentation,Country Unavailable,7.7,4.98
tm838765,AChristmasPrince:TheRoyalBaby,MOVIE,2019,Romance,US,5.4,15.638
tm835305,DancingwiththeBirds,MOVIE,2019,Documentation,US,6.5,7.111
tm455981,RubaruRoshni,MOVIE,2019,Documentation,IN,8.6,1.489
tm836638,TheManWithoutGravity,MOVIE,2019,Fantasy,BE,5.8,5.813
tm817284,Bridezilla,MOVIE,2019,Romance,ID,6.1,1.35
tm452929,TheLittleSwitzerland,MOVIE,2019,Comedy,ES,4.8,4.751
tm827640,TravisScott:LookMomICanFly,MOVIE,2019,Documentation,US,6.3,11.767
tm834715,SingleSlipperSize-7,MOVIE,2019,Thriller,IN,8.4,1.938
tm830795,HappyOldYear,MOVIE,2019,Drama,TH,7.2,4.183
tm450095,37Seconds,MOVIE,2019,Drama,JP,7.4,6.572
tm833382,KeepingtheBees,MOVIE,2019,Drama,TR,5.8,1.779
ts222802,OnceUponaTimeinLingjianMountain,SHOW,2019,Action,CN,7.4,6.064
tm885470,MyNextGuestwithDavidLettermanandShahRukhKhan,MOVIE,2019,Genre Unavailable,Country Unavailable,6.5,0.6
tm931701,Òlòtūré,MOVIE,2019,Drama,NG,5.5,3.649
tm825952,SimonAmstell:SetFree,MOVIE,2019,Comedy,US,6.5,1.823
ts112733,BardofBlood,SHOW,2019,Action,IN,6.8,4.509
ts90095,Jinn,SHOW,2019,Drama,JO,3.4,4.756
tm466832,DragonQuest:YourStory,MOVIE,2019,Action,JP,6.5,13.817
tm845020,JackWhitehall:ChristmaswithmyFather,MOVIE,2019,Comedy,Country Unavailable,6.0,0.761
ts222835,HolidaySecrets,SHOW,2019,Drama,DE,6.5,5.508
tm458418,TuneinforLove,MOVIE,2019,Romance,KR,7.1,31.093
tm817087,#AnneFrank.ParallelStories,MOVIE,2019,Drama,IT,6.5,8.19
tm461827,WhoWouldYouTaketoaDesertedIsland?,MOVIE,2019,Comedy,ES,5.3,9.328
tm468200,Uyare,MOVIE,2019,Drama,IN,8.0,4.094
tm372035,ParisIsUs,MOVIE,2019,Drama,FR,4.6,7.113
tm819016,ThePathoftheAnaconda,MOVIE,2019,Documentation,CO,6.7,3.686
tm818588,AlltheFrecklesintheWorld,MOVIE,2019,Comedy,MX,5.2,12.438
tm843276,MemoriesofaTeenager,MOVIE,2019,Drama,AR,6.5,10.489
tm463038,DespiteEverything,MOVIE,2019,Comedy,ES,5.3,14.306
tm814894,Parchís:theDocumentary,MOVIE,2019,Documentation,ES,6.8,2.838
ts221891,LegendQuest:MastersofMyth,SHOW,2019,Animation,MX,7.5,5.398
tm810642,Manmadhudu2,MOVIE,2019,Comedy,IN,4.8,2.4
tm453098,Svaha:TheSixthFinger,MOVIE,2019,Thriller,KR,6.2,12.74
tm821662,Vikruthi,MOVIE,2019,Drama,IN,7.4,2.141
ts214192,ElFinaldelParaíso,SHOW,2019,Drama,MX,5.1,105.774
tm840216,IlizaShlesinger:Unveiled,MOVIE,2019,Comedy,US,6.5,4.031
ts218367,Secretobienguardado,SHOW,2019,Drama,AR,5.0,2.832
ts103574,Sakho&Mangane,SHOW,2019,Action,SN,6.3,3.577
ts87488,MalibuRescue:TheSeries,SHOW,2019,Comedy,US,5.4,12.306
ts222606,BlackDog,SHOW,2019,Drama,KR,7.6,5.171
tm475501,WandaSykes:NotNormal,MOVIE,2019,Comedy,US,7.2,3.26
ts89340,CrimeDiaries:TheCandidate,SHOW,2019,Thriller,MX,7.5,9.173
ts216744,HeroesofGooJitZu,SHOW,2019,Scifi,Country Unavailable,7.7,0.6
tm675171,TheBlackGodfather,MOVIE,2019,Documentation,US,7.4,3.454
ts214579,DinoGirlGauko,SHOW,2019,Fantasy,JP,6.9,5.127
tm820116,StreetFlow,MOVIE,2019,Drama,FR,6.4,13.211
tm455410,Grand-DaddyDayCare,MOVIE,2019,Comedy,FR,4.9,6.649
tm464509,K.D.,MOVIE,2019,Drama,IN,8.4,1.848
ts104485,TheStranded,SHOW,2019,Drama,TH,6.2,14.772
ts214280,YouCannotHide,SHOW,2019,Action,MX,6.4,33.416
tm450673,TheLastLaugh,MOVIE,2019,Comedy,US,5.6,9.83
tm850382,SilluKarupatti,MOVIE,2019,Drama,IN,8.0,3.546
tm1108868,SinCity,MOVIE,2019,Thriller,Country Unavailable,3.1,1.43
tm812781,KatherineRyan:GlitterRoom,MOVIE,2019,Comedy,US,6.7,2.821
ts88133,Well-IntendedLove,SHOW,2019,Drama,CN,7.2,14.059
tm514257,TheLegacyoftheBones,MOVIE,2019,Crime,ES,6.3,11.988
tm494531,Seventeen,MOVIE,2019,Drama,ES,7.2,7.786
ts87361,BackwiththeEx,SHOW,2019,Reality,AU,6.2,1.4
tm847630,TheApp,MOVIE,2019,Drama,IT,2.7,7.473
tm452962,EyeforanEye,MOVIE,2019,Drama,US,6.6,10.68
tm431810,Evelyn,MOVIE,2019,Documentation,GB,7.2,4.313
tm810836,Oh!Baby,MOVIE,2019,Drama,IN,6.5,2.882
ts85510,Rhythm+Flow,SHOW,2019,Reality,US,7.6,4.572
tm458893,"Oh,Ramona!",MOVIE,2019,Comedy,RO,4.8,20.224
tm897170,Furie,MOVIE,2019,Thriller,FR,5.6,12.402
tm449590,Rattlesnake,MOVIE,2019,Horror,US,4.6,14.704
tm462037,MiamigoAlexis,MOVIE,2019,Drama,CL,5.1,5.082
ts104168,ElDragón:ReturnofaWarrior,SHOW,2019,Action,US,6.8,36.514
ts221363,Criminal:Germany,SHOW,2019,Drama,DE,7.6,6.928
ts222049,WhoKilledMalcolmX?,SHOW,2019,Crime,US,7.6,2.1
tm474263,StillLaugh-In:TheStarsCelebrate,MOVIE,2019,Comedy,Country Unavailable,5.2,2.988
tm462611,ReadytoMingle,MOVIE,2019,Romance,MX,5.9,9.653
tm844513,M8-WhenDeathRescuesLife,MOVIE,2019,Thriller,BR,7.0,2.772
tm462778,JimmyCarr:TheBestofUltimateGoldGreatestHits,MOVIE,2019,Comedy,US,7.3,4.353
tm421560,Let'sDance,MOVIE,2019,Drama,BE,5.9,6.772
tm431769,OnceAgain,MOVIE,2019,Drama,DE,7.0,1.484
tm472766,Kardec,MOVIE,2019,Drama,BR,6.1,9.57
tm460360,4latas,MOVIE,2019,Comedy,ES,5.9,7.463
ts218504,HelloNinja,SHOW,2019,Family,CA,6.8,7.582
ts213232,Awake:TheMillionDollarGame,SHOW,2019,Reality,US,5.9,0.706
tm462660,InhumanKiss,MOVIE,2019,Horror,TH,6.4,11.895
ts89531,OnceUponATime,SHOW,2019,Drama,EG,6.5,0.884
ts268592,BeybladeBurstRise,SHOW,2019,Action,XX,6.0,1.112
ts216593,TacoChronicles,SHOW,2019,Documentation,MX,6.5,2.929
ts88552,Go!LiveYourWay,SHOW,2019,Drama,AR,6.7,26.206
tm822099,TheBlueElephant2,MOVIE,2019,Horror,Country Unavailable,8.2,0.6
tm847212,Thambi,MOVIE,2019,Thriller,IN,6.5,2.896
tm973335,TheBody,MOVIE,2019,Thriller,IN,5.5,3.311
tm511991,99Songs,MOVIE,2019,Romance,IN,6.6,3.039
ts86940,COMEDIANSoftheworld,SHOW,2019,Comedy,Country Unavailable,6.5,3.703
ts89315,HugeinFrance,SHOW,2019,Comedy,FR,6.7,1.672
tm843958,RogueWarfare:TheHunt,MOVIE,2019,Action,US,3.1,8.239
tm413558,Funan,MOVIE,2019,Drama,FR,6.8,3.37
tm827168,SturgillSimpsonPresentsSound&Fury,MOVIE,2019,Animation,JP,6.5,3.063
ts87698,ExaminationofConscience,SHOW,2019,Documentation,ES,7.8,2.183
tm679284,TheKnightBeforeChristmas,MOVIE,2019,Comedy,US,5.5,15.628
ts222838,I'mwiththeBand:NastyCherry,SHOW,2019,Documentation,US,6.5,4.229
tm483420,EllaFitzgerald:JustOneofThoseThings,MOVIE,2019,Documentation,GB,6.9,2.938
ts91034,Leila,SHOW,2019,Scifi,IN,4.9,2.799
tm821164,EntertheAnime,MOVIE,2019,Documentation,US,2.6,4.75
tm824858,CuddleWeather,MOVIE,2019,Drama,PH,6.0,3.347
ts87489,TriggerWarningwithKillerMike,SHOW,2019,Documentation,US,6.9,1.353
tm825102,OurPlanet:BehindtheScenes,MOVIE,2019,Documentation,US,8.3,10.121
ts217045,Levius,SHOW,2019,Animation,JP,6.9,7.629
tm844208,WhattheF*IsGoingOn?,MOVIE,2019,Documentation,ES,7.4,1.009
ts88169,Possessed,SHOW,2019,Thriller,KR,6.7,8.09
tm837648,BlancheGardin-BonnenuitBlanche,MOVIE,2019,Comedy,FR,6.5,3.751
tm447755,BackoftheNet,MOVIE,2019,Drama,AU,5.1,9.121
tm448767,KnockDowntheHouse,MOVIE,2019,Documentation,US,7.2,8.876
tm462277,RomeoAkbarWalter,MOVIE,2019,Thriller,IN,6.6,5.086
tm845117,TiffanyHaddish:BlackMitzvah,MOVIE,2019,Comedy,US,6.3,1.91
ts213071,SleeplessSocietyNYCTOPHOBIA,SHOW,2019,Thriller,TH,5.6,2.664
tm970327,Seven,MOVIE,2019,Drama,Country Unavailable,7.3,0.6
tm466954,AlienWarfare,MOVIE,2019,Action,US,2.6,18.55
ts266966,Juman,SHOW,2019,Romance,KW,5.0,0.6
ts84639,revisions,SHOW,2019,Animation,JP,5.9,4.35
tm1149814,Uncovered,MOVIE,2019,Crime,ZA,4.6,0.887
tm823302,AliceJúnior,MOVIE,2019,Romance,BR,6.8,2.977
tm496648,SchoolLife,MOVIE,2019,Drama,FR,6.5,11.031
tm430106,ElPepe:ASupremeLife,MOVIE,2019,Documentation,RS,7.1,4.752
tm838705,HolidayRush,MOVIE,2019,Drama,US,4.9,10.776
ts306187,FamilyReunion,SHOW,2019,Comedy,US,6.4,18.784
ts231260,LastOneStanding,SHOW,2019,Thriller,Country Unavailable,6.8,0.6
ts188840,SeisManos,SHOW,2019,Crime,US,7.1,9.498
tm817542,HikaruUtadaLaughterintheDarkTour2018,MOVIE,2019,Music,JP,8.2,2.275
tm428506,TheManWhoFeelsNoPain,MOVIE,2019,Comedy,IN,7.3,2.934
tm454861,Patria,MOVIE,2019,Documentation,MX,7.2,2.152
tm450698,TheRuthless,MOVIE,2019,Crime,FR,6.2,12.973
ts103935,Bolívar:Unaluchaadmirable,SHOW,2019,Action,CO,7.3,28.05
ts101874,FronteraVerde,SHOW,2019,Crime,CO,7.2,8.869
tm501222,TwinMurders:TheSilenceoftheWhiteCity,MOVIE,2019,Action,ES,5.3,11.036
